weight logl Teff logg R Av
0.000000000000000000e+00 -8.944379144131041812e+02 3.513433818502299346e+03 5.446919628661079926e+00 3.555166329978605155e-01 7.740447714577763927e-01
0.000000000000000000e+00 -8.941598392275792548e+02 2.958645183440929941e+03 2.682300928717248567e+00 4.973895629900640936e-01 2.494971846909296964e+00
0.000000000000000000e+00 -8.934946547361794273e+02 3.391347611720626901e+03 4.371472416625460156e+00 5.033877534133411880e-01 4.205253895601723801e-01
0.000000000000000000e+00 -8.918761024205310832e+02 2.964311197373429422e+03 2.829341929849274351e+00 6.258402604248604062e-01 2.644884546725838614e+00
0.000000000000000000e+00 -8.914937997358960047e+02 2.417485244185320425e+03 2.732777890550272204e+00 9.280822488966196104e-01 3.469656682289629757e+00
0.000000000000000000e+00 -8.904578542570820900e+02 2.386059580366703358e+03 4.589925482530606615e+00 9.104055353397089156e-01 4.741830625922315079e+00
0.000000000000000000e+00 -8.901873432743856256e+02 2.090608594129465928e+03 3.549910938769522240e+00 7.999901219503118277e-01 6.353014692436933508e-01
0.000000000000000000e+00 -8.894467660018731294e+02 2.451940116007656343e+03 4.528771101338460170e+00 9.237271118376030321e-01 4.947383321976487558e+00
0.000000000000000000e+00 -8.893005683210010375e+02 2.703715287576548690e+03 3.704016861125807303e+00 9.081424478317030591e-01 4.602883994886467711e+00
0.000000000000000000e+00 -8.867589133675364792e+02 3.822941099189747547e+03 3.250101601673974550e+00 4.416664219680233039e-01 2.559033221725214524e+00
0.000000000000000000e+00 -8.864166427424339645e+02 3.461364104423615572e+03 4.734301789155120233e+00 6.442796375067868508e-01 4.691846552880969412e+00
0.000000000000000000e+00 -8.862183185591877645e+02 3.742164575007828262e+03 5.051297354557586772e+00 5.313738144445577793e-01 1.901178674429060411e+00
0.000000000000000000e+00 -8.841472855921391556e+02 2.294465375908923306e+03 4.278196681197471207e+00 7.384100071048926850e-01 2.784806499017473680e+00
0.000000000000000000e+00 -8.840669408130625015e+02 3.757113289588417047e+03 3.990313402537855048e+00 3.639357668796842082e-01 2.139901946528312671e+00
0.000000000000000000e+00 -8.810101741929829586e+02 3.511895176728734441e+03 4.040030404599778358e+00 5.690331822622904934e-01 3.938185256011491830e+00
0.000000000000000000e+00 -8.809956850373005182e+02 2.483217777260500498e+03 5.232124103948176064e+00 7.140649321424051843e-01 7.343578016358071059e-01
0.000000000000000000e+00 -8.805394438756947011e+02 3.952731822095441203e+03 4.454915528897979371e+00 3.151946269388372635e-01 1.306890924469410908e+00
0.000000000000000000e+00 -8.799948294906910178e+02 3.372415979409272495e+03 4.178661806156128478e+00 6.054489420455468895e-01 4.672252826637191880e+00
0.000000000000000000e+00 -8.799606422457118242e+02 2.329368939003642026e+03 2.572430567659562684e+00 6.772031310527213410e-01 3.583589419463262260e-01
0.000000000000000000e+00 -8.788732107607701209e+02 3.962805323604217847e+03 2.567859218127132692e+00 4.039788322086967920e-01 6.770772431196003804e-02
0.000000000000000000e+00 -8.787101015528254493e+02 2.976664690871909443e+03 3.835916913048603938e+00 7.695709276945001953e-01 3.919185267030413922e+00
0.000000000000000000e+00 -8.781367394805707818e+02 3.620411058408682038e+03 3.317760345127265253e+00 4.590792795676633675e-01 2.433839293747432464e+00
0.000000000000000000e+00 -8.780754239488892381e+02 2.305049492568108235e+03 2.671217734284996759e+00 6.627674189526263637e-01 1.670219301668114831e+00
0.000000000000000000e+00 -8.780411429779012451e+02 3.494136853779686135e+03 5.370996274451565355e+00 4.061209331434644243e-01 2.375931144896897607e+00
0.000000000000000000e+00 -8.774615357642659319e+02 3.027341196112273792e+03 3.436316357973686841e+00 6.899960043798807341e-01 4.742144015331311913e+00
0.000000000000000000e+00 -8.768089033404115753e+02 3.210899924596545134e+03 4.219996676761672560e+00 6.875869020564385758e-01 4.958438034395390659e+00
0.000000000000000000e+00 -8.763630991997640649e+02 3.313450395568099339e+03 4.304906736518443466e+00 6.309774560342460425e-01 4.906999013331986070e+00
0.000000000000000000e+00 -8.749358223908927812e+02 2.072886748000625175e+03 4.638570937947124939e+00 8.317475102094377126e-01 1.107393816556861754e+00
0.000000000000000000e+00 -8.748462890972905370e+02 2.208400383659969521e+03 3.145431887531356274e+00 6.447781020287420839e-01 3.028062457090680004e-01
0.000000000000000000e+00 -8.741156463141571749e+02 3.208087150891604324e+03 4.274138198423526269e+00 3.800232825442326767e-01 5.287790876834691511e-01
0.000000000000000000e+00 -8.740375225715649776e+02 2.536337409756261877e+03 3.050678605977783064e+00 9.324143248290017727e-01 3.984224526030175628e+00
0.000000000000000000e+00 -8.738250689510317670e+02 2.449772775932553031e+03 2.770761749992792122e+00 6.755119020299297228e-01 2.916965478172588888e+00
0.000000000000000000e+00 -8.726114427301563410e+02 3.399284724627898413e+03 4.394458110891786617e+00 3.758709746982284994e-01 1.308748516501090364e+00
0.000000000000000000e+00 -8.718780569397370073e+02 2.776384916529457769e+03 5.400601703492183603e+00 7.330062207473122537e-01 1.811192191950874886e+00
0.000000000000000000e+00 -8.717024585384734792e+02 3.023391569704288941e+03 3.979712190006321926e+00 5.042161524137852568e-01 2.965289928443948231e+00
0.000000000000000000e+00 -8.694416724047239313e+02 3.300690834138845730e+03 5.218653432611731091e+00 6.860843149223599946e-01 3.401519586080928192e+00
0.000000000000000000e+00 -8.680745616868686056e+02 3.096176722183653510e+03 4.602677228366352402e+00 7.254073097914183199e-01 3.093013073001408930e+00
0.000000000000000000e+00 -8.673553759732351409e+02 3.071493185590104531e+03 4.468512528020400332e+00 4.115858370129465982e-01 8.436107960875532941e-01
0.000000000000000000e+00 -8.672619689492634052e+02 2.735195185827351452e+03 5.487801394994252568e+00 4.656443790652486925e-01 8.660643540037599175e-01
0.000000000000000000e+00 -8.671756639910103104e+02 2.391577764790319179e+03 3.170058548265028087e+00 9.524516411363589397e-01 3.466289579719410874e+00
0.000000000000000000e+00 -8.668857020430480134e+02 2.386563857495189040e+03 4.508131180874178412e+00 9.459669430704119586e-01 4.773489494450745774e+00
0.000000000000000000e+00 -8.658926089454836301e+02 2.498271503825309537e+03 2.725425254537380493e+00 6.216800388218942652e-01 2.459580090272411645e+00
0.000000000000000000e+00 -8.655314214745436630e+02 2.512344943280641928e+03 2.730010974040628646e+00 7.915244563448360360e-01 4.538183625703490875e+00
0.000000000000000000e+00 -8.644761464272178273e+02 2.289526017564070116e+03 3.025997212931424318e+00 8.533880611122646176e-01 3.687111503745606367e+00
0.000000000000000000e+00 -8.641476942182588346e+02 2.561149377155555612e+03 2.637536023655421946e+00 8.428538995600090011e-01 3.532471572993480358e+00
0.000000000000000000e+00 -8.639027215476919537e+02 2.899333749971809084e+03 5.443249306454880809e+00 8.072918332377434503e-01 4.402368173352432024e+00
0.000000000000000000e+00 -8.637407105106502740e+02 2.209501949785575107e+03 3.986031377323068448e+00 7.801280668427861276e-01 2.233154829111216877e+00
0.000000000000000000e+00 -8.625653143539163921e+02 2.644060983294631114e+03 4.685082160871945511e+00 7.415621389356932269e-01 4.576752851259244359e+00
0.000000000000000000e+00 -8.616593494991390116e+02 2.284842016259531192e+03 4.984793515932990360e+00 8.356942804452103246e-01 3.103176649105825913e+00
0.000000000000000000e+00 -8.615502483137742047e+02 3.388271454603413531e+03 3.888018236627535984e+00 3.663978908632593567e-01 1.115066864570997573e+00
0.000000000000000000e+00 -8.597006329914090657e+02 3.655139593089496884e+03 4.674277260752310426e+00 4.904372471891768059e-01 9.207894379564274256e-01
0.000000000000000000e+00 -8.596941052826575742e+02 3.691305870724005672e+03 4.758967560386063944e+00 4.879075512850381546e-01 4.297383709359813508e+00
0.000000000000000000e+00 -8.588877261547735316e+02 3.780911984095253501e+03 3.740947515468489470e+00 4.733800658008654461e-01 2.671790273066227517e+00
0.000000000000000000e+00 -8.586252397450772378e+02 3.130039152414588898e+03 3.179736105276038227e+00 5.487430878879534513e-01 3.532617046712221764e+00
0.000000000000000000e+00 -8.585823633808594195e+02 2.134384357472919874e+03 5.324139050692112463e+00 7.598154519233807358e-01 9.979492594383609916e-01
0.000000000000000000e+00 -8.585165360338397704e+02 2.640400429500750761e+03 4.031339795798810854e+00 5.848335989948368896e-01 2.556036917472576775e+00
0.000000000000000000e+00 -8.578204266716761595e+02 2.558630697255368887e+03 3.061060388391002363e+00 8.499374818012579436e-01 2.823491345748198711e+00
0.000000000000000000e+00 -8.577811816266239475e+02 2.141832265726057813e+03 3.082248346693583940e+00 7.960101394098025862e-01 1.472904371548994895e+00
0.000000000000000000e+00 -8.572610773556516506e+02 3.682022881480966134e+03 5.400503809974798841e+00 3.389372114551189585e-01 3.486771753889766901e-01
0.000000000000000000e+00 -8.571083704641571330e+02 2.384947565636095533e+03 4.487578404124134224e+00 9.452233776007935573e-01 3.893530341628687275e+00
0.000000000000000000e+00 -8.569616192405131869e+02 2.567828705833697768e+03 4.075750754680029786e+00 9.175131751455785079e-01 3.842713527406410812e+00
0.000000000000000000e+00 -8.551316947796250361e+02 2.294650147590813049e+03 3.330327853972866237e+00 6.943844164017064502e-01 1.934413438769934990e+00
0.000000000000000000e+00 -8.549394356846265737e+02 2.314307424973123489e+03 4.232810788010412217e+00 9.047415981684642228e-01 4.151585871977278686e+00
0.000000000000000000e+00 -8.546683193021408442e+02 2.184194803290853997e+03 3.113595576986015967e+00 7.500703076445167650e-01 2.925067981848583631e-01
0.000000000000000000e+00 -8.546524590407193500e+02 3.790974636272706903e+03 4.328490878391835217e+00 4.626113463664528469e-01 3.811371708331487085e+00
0.000000000000000000e+00 -8.539190387069376129e+02 2.343348722013985025e+03 4.502433693011800742e+00 8.603141940613943106e-01 4.260645223374376123e+00
0.000000000000000000e+00 -8.527807647314402857e+02 2.724011399929739127e+03 2.769621794569343987e+00 7.032544229751394038e-01 4.352739054846928468e+00
0.000000000000000000e+00 -8.513540059371957796e+02 2.431560902937569153e+03 4.753358649963204563e+00 9.182782168729503036e-01 4.370104268409807702e+00
0.000000000000000000e+00 -8.503892722401714082e+02 3.184181281410880729e+03 4.608151024654485894e+00 4.673894923460841788e-01 2.678902667019621653e+00
0.000000000000000000e+00 -8.501740555707673366e+02 2.115983663661130777e+03 4.524746423465801470e+00 6.744913840214065148e-01 8.838249990681279478e-02
0.000000000000000000e+00 -8.498898252272625768e+02 3.247886974002650277e+03 5.398129881373196604e+00 4.903167806556587571e-01 3.275247294422149569e+00
0.000000000000000000e+00 -8.493611159363715615e+02 2.749600628143569793e+03 3.582917641874592718e+00 7.178443275921346789e-01 1.587256059997279589e+00
0.000000000000000000e+00 -8.488035618639871700e+02 2.171884309766377555e+03 3.476175086397119252e+00 7.505057075006092981e-01 2.869073826093537782e-01
0.000000000000000000e+00 -8.485040568345498286e+02 2.684660552570101117e+03 2.828026040391908857e+00 8.093959794712626277e-01 4.801730402076757720e+00
0.000000000000000000e+00 -8.478615261297754842e+02 3.059912685410253744e+03 4.079220510113901632e+00 4.275723506818686070e-01 1.338529831663451075e+00
0.000000000000000000e+00 -8.464711836426662330e+02 3.742554982123876925e+03 5.469772827033645868e+00 3.606732101131859825e-01 5.174407439401784714e-02
0.000000000000000000e+00 -8.460885778151379100e+02 2.250147867643363497e+03 3.124391533028283874e+00 8.233090860627082508e-01 2.978379421695406926e+00
0.000000000000000000e+00 -8.455521262334574430e+02 3.497420104114883543e+03 3.577034586315435583e+00 4.045475697091671652e-01 2.211963703372958001e+00
0.000000000000000000e+00 -8.448258936049415979e+02 3.507533281464448010e+03 3.839216995859719983e+00 3.731126756102953745e-01 1.645886528322823672e+00
0.000000000000000000e+00 -8.440267078592922871e+02 2.524144052833260957e+03 4.675826619654074534e+00 8.700990972312493410e-01 4.791569494299270815e+00
0.000000000000000000e+00 -8.439395804416304827e+02 2.730385894032061969e+03 5.194328074835352638e+00 7.480619712283782530e-01 1.891828119201826475e+00
0.000000000000000000e+00 -8.433763908943441265e+02 2.477672125296497143e+03 2.506549676414823402e+00 8.906247502970772167e-01 3.824267488625728184e+00
0.000000000000000000e+00 -8.432922851344580977e+02 3.305236074727664345e+03 4.958845528314919093e+00 3.781231849772423992e-01 6.177534735805650934e-01
0.000000000000000000e+00 -8.429481619387521505e+02 3.130590455114465840e+03 3.039254214018527023e+00 4.804261411405550408e-01 2.652603273924321492e+00
0.000000000000000000e+00 -8.426205455767898229e+02 2.464410142618174177e+03 3.495832208512726247e+00 5.357848484190737004e-01 4.641729513923847916e-01
0.000000000000000000e+00 -8.405301707517021441e+02 2.147039985734059428e+03 4.793279954822877720e+00 8.162331566065904598e-01 1.241733287103382377e+00
0.000000000000000000e+00 -8.397526409367679889e+02 2.474625033319903650e+03 3.111848733689551061e+00 5.409960451972568585e-01 6.450614149881217507e-01
0.000000000000000000e+00 -8.395256875735087760e+02 2.369328299977475126e+03 2.836701969453239158e+00 6.559089917842509943e-01 1.663916888770491931e-01
0.000000000000000000e+00 -8.395215143448091339e+02 2.469647073158770127e+03 2.568246803723588378e+00 7.550210778506490916e-01 3.910209117737642792e+00
0.000000000000000000e+00 -8.394869890336010485e+02 2.371233477179907823e+03 3.764928628400331156e+00 8.875035794906284137e-01 2.513028155915942197e+00
0.000000000000000000e+00 -8.394319211154926279e+02 3.220554101878788060e+03 5.191030528130196942e+00 6.228009914466491326e-01 4.873398715227546418e+00
0.000000000000000000e+00 -8.391262602561964741e+02 2.807120266249889937e+03 3.119696216624613605e+00 7.973975836463844669e-01 4.377895545189501192e+00
0.000000000000000000e+00 -8.388821196513384848e+02 3.087111121351043039e+03 3.607708314474182831e+00 6.582670882892684983e-01 4.708713922574979449e+00
0.000000000000000000e+00 -8.384488215136533427e+02 3.760090593179802454e+03 4.835534853332037031e+00 5.070185125045462149e-01 1.542500335106820275e+00
0.000000000000000000e+00 -8.380662060731411884e+02 2.149539477790072397e+03 3.280007808065013464e+00 8.835853850870454274e-01 2.082080842038974033e+00
0.000000000000000000e+00 -8.369589853228384300e+02 3.501014470812626769e+03 4.643352259600000309e+00 4.251580739606038994e-01 2.791442282628715077e+00
0.000000000000000000e+00 -8.356614065180712032e+02 2.729503841344899229e+03 2.886806896491463714e+00 7.327477585561661400e-01 2.487125737020675409e+00
0.000000000000000000e+00 -8.351650585814342094e+02 2.615011757158110868e+03 4.535435771201678179e+00 6.186360883155122004e-01 1.065824368671097755e-01
0.000000000000000000e+00 -8.342557094976110648e+02 2.936096271906437323e+03 5.046391199739518107e+00 4.218809900899883614e-01 3.804322765973822129e-01
0.000000000000000000e+00 -8.330873217784586586e+02 2.660502875608800423e+03 2.670051747974787393e+00 7.911960365679169271e-01 4.079266974715106464e+00
0.000000000000000000e+00 -8.327546552200785754e+02 2.034628248113913742e+03 5.306743501447629185e+00 8.305789543101268491e-01 3.611347309543519457e-01
0.000000000000000000e+00 -8.325813840862887218e+02 2.361987953674758501e+03 4.339588305622982034e+00 6.685234614468171799e-01 2.315981621406726365e-01
0.000000000000000000e+00 -8.322842791960467821e+02 2.357094111247237834e+03 4.074503681863236970e+00 9.057958198487089385e-01 4.235291734506589911e+00
0.000000000000000000e+00 -8.322371937744650268e+02 2.127599763437592628e+03 5.122073122391450184e+00 7.251806427202035499e-01 1.597039714415954270e-01
0.000000000000000000e+00 -8.320634699543429633e+02 2.279580908493995139e+03 2.562428561998020715e+00 8.123652732009359889e-01 1.637016808020145264e+00
0.000000000000000000e+00 -8.317634573685132864e+02 2.299597775576580261e+03 5.430335199496281184e+00 8.246648827533801240e-01 2.232848421333224920e+00
0.000000000000000000e+00 -8.303226824496896370e+02 3.557186452914427718e+03 5.344474127643461081e+00 6.366036305824596120e-01 4.399805904030362314e+00
0.000000000000000000e+00 -8.294431203497340448e+02 2.672348522949768267e+03 4.547357656954112315e+00 5.414013746142468664e-01 2.044865638720922973e+00
0.000000000000000000e+00 -8.291040557555148780e+02 2.495326225712968608e+03 5.383236333251002037e+00 5.000097551673204910e-01 6.923764920584274396e-02
9.881312916824930884e-324 -8.275170556742078816e+02 3.483546091247624645e+03 2.978813957399976342e+00 3.826601213530375079e-01 1.410907889030578399e+00
9.881312916824930884e-324 -8.273310671065814859e+02 2.743844448794960954e+03 3.842145120184107476e+00 5.451846073727603104e-01 2.352372814093293574e+00
1.976262583364986177e-323 -8.267584952153094946e+02 3.771737613671121835e+03 4.229563381944547729e+00 5.090784588890721052e-01 2.158836581621089934e+00
1.976262583364986177e-323 -8.265740144694586888e+02 2.536314145579530759e+03 3.125309338085809685e+00 5.208115250525643392e-01 6.086763643658038569e-01
2.470328229206232721e-323 -8.264538629894492487e+02 2.244231347945321886e+03 4.444246930072390356e+00 8.738002287184148953e-01 3.289209246101258977e+00
2.964393875047479265e-323 -8.262024232562855559e+02 2.342841080219424839e+03 5.200490045263093108e+00 8.804087919506611293e-01 3.015736648903912798e+00
3.952525166729972353e-323 -8.259352859462734386e+02 3.575823590455106569e+03 4.091426892844729934e+00 5.485050647956057901e-01 2.312124361313971477e+00
4.940656458412465442e-323 -8.258047408916794438e+02 3.109736934045275120e+03 3.743029421597876549e+00 6.687924773146524116e-01 4.751128302278327276e+00
1.086944420850742397e-322 -8.249905456058863820e+02 2.424906372254336020e+03 2.681463774816120527e+00 5.735908844182151523e-01 9.052288790277635000e-01
3.359646391720476500e-322 -8.238467796084478323e+02 2.704226092097419041e+03 4.647842645731820710e+00 8.715231875299808140e-01 4.392649284562470946e+00
3.507866085472850464e-322 -8.237949164116997736e+02 3.824795368352390142e+03 5.161419297677050544e+00 4.783262683399118753e-01 4.450968595651222159e+00
5.632348362590210604e-322 -8.233275995944272836e+02 3.869223319900880597e+03 4.715961608122785975e+00 4.214974390129422321e-01 3.586331528312113548e+00
1.882390110655149333e-321 -8.221170836117729550e+02 2.324700581302199225e+03 3.905285732660624731e+00 6.985387587612399418e-01 2.153672096606690900e+00
1.912034049405624126e-321 -8.221020241077934543e+02 2.599298240193236325e+03 5.096076222678014744e+00 5.283336006553798203e-01 1.313931801627361118e+00
1.373008429792824146e-320 -8.201290149874416784e+02 2.635400834042713086e+03 5.228000487656901285e+00 6.293330702086641359e-01 3.151303905579838638e+00
2.853229104733198793e-320 -8.193967886700513645e+02 2.847352205316592517e+03 4.684099418828255423e+00 6.680518389196042905e-01 4.443331461148596340e+00
3.454012930076154590e-320 -8.192046590277009273e+02 2.418252609087895053e+03 5.054730755678734866e+00 7.741433486469007086e-01 3.508764615143102894e+00
4.742042068784284331e-320 -8.188866944094817200e+02 2.503827087452079923e+03 5.372842658970382601e+00 5.139997047296450683e-01 4.339816177503308392e-01
6.524630918979501862e-320 -8.185666028203805809e+02 2.893187481695050792e+03 4.479814586748204874e+00 4.381028860692071092e-01 5.185682670279345707e-01
9.898605214429374513e-320 -8.181487801721963251e+02 2.301328955140019843e+03 5.023479768498976483e+00 8.437281492724822973e-01 3.103970141599683874e+00
3.816014828784035933e-319 -8.167983747328040636e+02 2.365117352209424553e+03 4.662575930984894867e+00 7.463526550676563565e-01 3.171946122186214190e+00
4.813483961172928581e-319 -8.165651500427522933e+02 3.925616543876218202e+03 4.585166759895640709e+00 3.498251301272783387e-01 2.175151549565260467e+00
5.910112068682159411e-319 -8.163589066836360644e+02 2.623440300225719511e+03 4.910031292130593528e+00 8.018835283915456413e-01 4.727330909376626700e+00
8.151539684170142608e-319 -8.160363680983159611e+02 3.264047834827051702e+03 3.975936431962277418e+00 6.397534804557224453e-01 4.543972105498175651e+00
8.657759344899083817e-319 -8.159751223957646289e+02 2.876519838844777951e+03 2.967777286012566851e+00 7.001326826709425299e-01 4.082244779132342849e+00
1.129443947706006425e-318 -8.157082668876084881e+02 2.755869227978447270e+03 2.705506303066629314e+00 7.210345202978031276e-01 3.480573946736552848e+00
1.189186365601129957e-318 -8.156557230895539305e+02 2.803533564287430181e+03 4.119866405089242178e+00 6.995063709642889149e-01 1.447111190913037859e+00
2.345957084178615728e-318 -8.149752974169111894e+02 3.050836108032422999e+03 4.314419372247151330e+00 7.424360840435445530e-01 3.420959130704775752e+00
2.827236311105490812e-318 -8.147876905137635504e+02 2.175470113613640478e+03 4.049187596383019283e+00 8.002209550386648607e-01 1.839719552180716367e+00
5.827850138649591861e-318 -8.140633421118059232e+02 2.937066936056611667e+03 3.541235542439421735e+00 6.467441217357073890e-01 4.528929628473009394e+00
1.068071113179606779e-317 -8.134565509091751210e+02 2.409079119361746962e+03 3.984181184327085123e+00 9.157789954725016335e-01 3.286547050545387538e+00
1.077232572450441014e-317 -8.134470100045178924e+02 2.165583057157787152e+03 3.874987043436457501e+00 8.097764225841906915e-01 1.752169577801033773e+00
1.190455620245296119e-317 -8.133460693313003276e+02 2.127018940559835755e+03 4.241022418849778930e+00 7.503917592608220222e-01 6.779962627975466560e-01
5.599844771881606676e-317 -8.117966664683796125e+02 2.982240558529122609e+03 3.933864738261600991e+00 7.741767374243511135e-01 4.772019541364051598e+00
2.526796572879495480e-316 -8.102888679811178463e+02 2.878836698038188842e+03 4.607891494229512830e+00 6.194560738463896765e-01 6.410384298879195919e-01
4.138997991924733999e-316 -8.097943665707855416e+02 2.632449939370868378e+03 4.234687577088402932e+00 7.724299390645775754e-01 4.695123018541425886e+00
1.699940462014472959e-315 -8.083806419763125177e+02 2.408172649007016389e+03 4.961453535659035907e+00 8.408530572927005453e-01 3.840298647138744581e+00
2.589810871345012250e-315 -8.079586503543287108e+02 2.241407430763455523e+03 5.086620517719941503e+00 7.006794997509533385e-01 1.354863261720317791e+00
8.095304050356727534e-315 -8.068179510571665105e+02 2.470832462479914284e+03 5.422423257835621513e+00 5.934327097653454564e-01 1.671388636574066666e+00
1.054093715429471077e-314 -8.065529687510785379e+02 2.333425676285068675e+03 4.338591051970101198e+00 8.061758519547576052e-01 3.552690229660014687e+00
2.686425778444436747e-314 -8.056164385079645172e+02 2.810805600734861400e+03 2.911685941623118001e+00 6.624890086382476673e-01 1.810185668963506966e+00
7.452402252705149757e-314 -8.045951136806460227e+02 2.322554136635794748e+03 3.443084694460170958e+00 9.176139120877149224e-01 2.785852764717950958e+00
9.494050101716889449e-314 -8.043519848137719919e+02 2.236925106163153487e+03 3.437299745824090369e+00 7.541405277433311793e-01 5.719998679248285978e-01
1.477795736719678107e-313 -8.039085134075877477e+02 3.714290705036333293e+03 2.561256102438759008e+00 4.278939832770739526e-01 1.419013911838018505e-02
1.671358863907377919e-313 -8.037844280315749756e+02 2.294544928610223906e+03 4.795619270711888760e+00 7.014285287659522972e-01 3.839038348238285603e-01
7.505420259593180808e-313 -8.022814395572904687e+02 2.828216830273244341e+03 3.500610996267869535e+00 5.583721048900356365e-01 7.414117551433230258e-02
1.157570615611014262e-312 -8.018471564129686158e+02 3.311421185196433726e+03 4.882084968718525708e+00 4.161350308104287965e-01 1.853874459219368553e+00
1.159016139774995654e-312 -8.018449084352292857e+02 2.506918510020240319e+03 3.719584825471176526e+00 8.460139759785814118e-01 2.423782184933259920e+00
1.827594490558169859e-312 -8.013884793089713412e+02 3.126011372234772807e+03 4.559826571763206715e+00 6.451619853511365577e-01 4.839040982928667134e+00
5.666367624759913426e-312 -8.002559316432008245e+02 2.249303875852234341e+03 3.397662350524540464e+00 8.728324181960165351e-01 1.990530622034235808e+00
9.812618658896440705e-312 -7.997058107494335673e+02 2.440209683886516359e+03 3.789573130918555854e+00 6.974692976719032433e-01 2.907619087321967832e+00
1.187648798808691686e-311 -7.995139192787643196e+02 2.237772725829625415e+03 4.029311656740723002e+00 6.881358617986940152e-01 1.198425734879577487e+00
3.281329441386764703e-311 -7.984966461743281343e+02 2.134195241034154151e+03 4.711756083886960766e+00 7.507410506196284805e-01 4.346392233197327037e-01
3.997469714928198502e-311 -7.982982332424068090e+02 2.412684746134835677e+03 3.112893665303091417e+00 8.039838497695843689e-01 3.881346128553520014e+00
4.589464380871831813e-311 -7.981591315074582553e+02 3.116560716696044437e+03 3.680329704962015391e+00 4.691969063702607912e-01 2.528704039589384944e+00
8.817687466865949423e-311 -7.975051351884260384e+02 3.768887483654142670e+03 4.329481514039198231e+00 5.189168325409032612e-01 2.425732293187360167e+00
1.083008633668420416e-310 -7.972985667991270020e+02 3.744212419781551034e+03 5.456161748308820059e+00 5.354058821208329544e-01 2.046100069474062089e+00
2.525661214831869931e-310 -7.964508068434008692e+02 2.385310292494225450e+03 5.157519771804476960e+00 6.899995553099366186e-01 3.707170565966311226e-01
4.086460536953841544e-310 -7.959686305381101192e+02 2.490166238705673095e+03 3.678936086602704325e+00 7.932794098440106856e-01 4.185902856571272146e+00
4.873342760626138004e-310 -7.957915296389903688e+02 2.324467034148426137e+03 3.953296860784643485e+00 9.077215832917204796e-01 3.751588892386886975e+00
5.626973309375915657e-310 -7.956467380419804840e+02 2.404798485188162431e+03 2.638213351648792671e+00 9.331545709632514951e-01 3.981736756614052908e+00
5.848946430550339060e-310 -7.956070481914246102e+02 2.712766406672464655e+03 2.723726165229512830e+00 6.001860360447701659e-01 3.127512193542363317e+00
6.525122778263938021e-310 -7.954966499694832009e+02 3.323193418911699609e+03 2.745335634244166378e+00 3.523105006765716585e-01 3.215916990804923437e-01
7.657199321749750195e-310 -7.953356634460037640e+02 2.376738365069826614e+03 4.086047134566352490e+00 8.231553102919292320e-01 3.783392045231029233e+00
1.610405277038825050e-309 -7.945912387739251699e+02 3.714139693248971525e+03 3.825699436466035941e+00 4.316240037506401395e-01 8.391639110598175799e-02
2.062307534149963224e-309 -7.943428991280163700e+02 3.325985280611527742e+03 4.334831338937646272e+00 5.914412493089750145e-01 4.575181880056673478e+00
3.202874887076546218e-309 -7.939016758374176561e+02 2.904311201335848637e+03 3.418386602511007677e+00 7.668339500862468849e-01 4.681368719303331538e+00
2.554225423491517684e-308 -7.918243905364860211e+02 2.637895719886123516e+03 4.271750112032444591e+00 7.076652684633990553e-01 1.101567020837150412e+00
4.553072454638986101e-308 -7.912453372832890182e+02 3.701328072105859974e+03 4.539635171326215968e+00 5.161380699557832630e-01 4.224468357038086985e+00
4.588717958107586119e-308 -7.912365388800204755e+02 3.274878445569227097e+03 4.303396764709100708e+00 6.282804271127130358e-01 2.191445988058925209e+00
6.175933090864568503e-308 -7.909384795741882499e+02 2.213620059300095363e+03 2.519208332024804431e+00 8.190662602938491021e-01 1.836929686558449459e+00
6.356368060297834733e-308 -7.909086823985852561e+02 2.280181212067477645e+03 5.269436346038721908e+00 7.514658623616918831e-01 2.482321152717010371e+00
7.030093506910693417e-308 -7.908069395462596276e+02 2.314338401687532951e+03 4.232003181645572099e+00 8.923997954814973932e-01 2.897195594460122869e+00
7.723550027235188263e-308 -7.907118654466926273e+02 2.710724858368549576e+03 4.119477255726510911e+00 5.401990508721649098e-01 2.024660873113622195e+00
8.466429036182042191e-308 -7.906190307347491171e+02 3.385434866787344617e+03 3.834746057378429107e+00 5.775093309350591841e-01 2.153494172449778699e+00
1.156302076757846435e-307 -7.903063274119365360e+02 3.211006820986384810e+03 4.669529120353718810e+00 5.090966413458718476e-01 3.401674735240701963e+00
2.308764705420189620e-307 -7.896138418381844986e+02 2.275415393949383542e+03 5.107921740309469882e+00 7.201511494175016903e-01 1.944581575474361168e+00
2.329887883752980130e-307 -7.896037343122660559e+02 3.286128951004058763e+03 4.632356309727746257e+00 3.811032226501318565e-01 5.434333164531435223e-01
2.004548349975996359e-306 -7.874505505936050440e+02 2.696222417651602882e+03 2.577162007772946239e+00 6.667529562678171651e-01 3.608775479020163157e+00
2.144029883306982768e-306 -7.873822821859098440e+02 3.903261637761428119e+03 5.004286425529901550e+00 4.578198198568391719e-01 4.210435873346756175e+00
4.978723978437471047e-306 -7.865387957381560682e+02 2.895667029037742395e+03 3.820186277932871022e+00 7.383807194849015820e-01 2.612050156446490856e+00
5.391273397347694971e-306 -7.864581877582860443e+02 3.096986895496462239e+03 2.710618126541779915e+00 4.134360538530678086e-01 1.182527823404076361e+00
